id|num_llamad_ent|num_llamad_sal|mb_datos|seg_llamad_ent|seg_llamad_sal
87241|98|74|6066|11999|9962
87242|74|54|10245|9966|10704
87243|78|50|7339|6002|19367
87244|215|91|9387|14501|10587
87245|194|13|19693|10346|1585
87246|221|33|24088|12536|12628
87248|213|86|23859|9488|6012
87249|244|52|21505|8035|12940
87250|93|5|21309|10188|9706
87251|41|28|16388|3647|520
87252|180|56|14325|14398|5462
87253|231|85|3229|10895|9954
87254|169|21|21144|7901|243
87255|76|66|9771|15804|3863
87256|120|42|15977|14463|11791
87257|208|22|15676|10601|14926
87258|213|51|13376|8844|3098
87259|223|95|16863|1737|13598
87260|217|5|18998|7200|5034
87261|22|64|9527|5982|17843
87262|73|2|3328|882|5911
87263|49|48|21697|3587|5825
87264|38|74|15412|7960|12349
87265|111|95|24210|16288|2090
87266|200|52|390|11176|9505
87267|44|1|1873|18990|807
87268|130|76|90|15176|1331
87269|196|86|17992|1276|19530
87270|61|51|6265|4513|4465
87272|198|5|11884|9510|4806
87274|223|27|8646|18815|15625
87275|174|42|4188|9086|16344
87276|36|57|18008|15739|16024
87277|158|9|23688|10400|8477
87278|210|65|7304|9788|5867
87279|101|31|19295|7438|13936
87280|91|95|12921|19058|8479
87281|153|57|6728|8372|16894
87282|249|69|17132|10847|4719
87283|143|57|14201|14323|8914
87285|16|30|16020|7613|1685
87286|229|34|15983|18695|4955
87287|209|94|11752|3057|4732
87288|183|58|18749|18445|4561
87289|231|31|20336|5975|17362
87290|21|81|13815|3261|1325
87291|231|15|14012|16661|17863
87293|53|66|10664|5372|15341
87294|19|32|9276|5691|16336
87295|3|33|7493|12856|15442
87296|44|17|9277|8688|17056
87297|178|95|3611|14655|12575
87298|28|64|18148|1758|6771
87299|202|30|23426|15539|8437
87300|45|56|7128|10181|15147
87301|2|40|13005|13901|6061
87302|204|72|20708|11433|11336
87303|41|30|24413|17374|17325
87304|83|24|2725|16912|3659
87305|38|89|11846|6028|15466
87306|20|6|20085|11005|13223
87307|131|67|15193|18846|469
87308|57|64|16748|17851|4676
87310|106|78|21137|8058|12403
87311|193|86|18683|2002|16116
87312|61|22|6557|9474|10444
87313|116|20|20316|15941|5967
87314|55|64|14506|14652|16039
87315|57|32|6185|4519|14385
87316|114|64|11341|683|1576
87317|142|20|6661|13736|4531
87318|45|71|5738|19508|15099
87319|53|84|2923|1939|10945
87321|185|15|925|13004|15803
87322|123|37|15459|7973|16954
87323|134|85|21972|7916|8989
87324|44|16|12063|8647|12453
87325|12|20|9439|7435|17344
87327|19|69|5985|16053|13010
87328|235|82|16649|18250|6370
87329|137|72|4741|15337|2145
87330|21|87|2862|16465|16270
87331|227|51|23773|6600|17265
87332|132|72|11009|12797|12319
87333|193|93|14117|15533|9543
87334|140|87|16254|8547|14441
87336|62|94|22581|2883|12647
87337|133|49|7497|14345|8339
87338|234|17|17319|15393|12890
87339|204|42|7025|17237|17965
87340|53|74|22841|1377|10107
87341|31|70|22955|4810|11132
87342|37|53|3271|7728|12573
87343|148|30|4653|17363|4010
87344|62|20|20682|7919|19624
87345|182|26|1806|15039|11224
87346|152|26|22517|10714|15969
87348|75|58|3951|2879|1436
87349|228|42|461|7174|1694
87350|29|91|6121|13789|11135
87351|213|94|13687|967|12272
87352|68|43|19045|2839|8108
87353|249|71|16727|817|16711
87354|173|24|24348|8554|3660
87355|152|79|8440|8212|9677
87356|231|98|1337|8202|10688
87357|147|14|9070|3414|5896
87358|159|42|24526|18227|944
87359|125|75|4203|10468|3456
87360|115|25|15665|9905|10390
87361|248|95|9536|1485|15541
87362|238|29|17452|1536|4711
87363|182|59|14691|15106|10440
87364|179|52|16388|11164|908
87365|240|72|3125|12267|4742
87366|192|88|251|11015|17949
87367|221|4|9876|16752|5964
87368|21|61|18521|13639|11740
87369|213|43|23534|9324|6499
87370|12|40|24499|10040|319
87371|194|14|4812|661|15817
87373|242|30|8272|3028|14373
87374|117|2|17881|13651|14778
87375|78|10|19143|3855|11058
87376|195|11|14010|3091|12170
87377|65|4|18266|16550|18976
87378|62|31|21565|7653|7852
87379|218|81|16175|17081|8280
87380|74|40|13239|18328|7959
87381|222|80|24286|18030|6773
87382|63|72|18957|4968|4500
87383|29|91|10823|4699|17962
87384|48|21|15163|8030|11579
87385|139|42|6782|4666|4793
87386|71|64|1327|13757|10856
87387|120|34|20207|2191|9568
87389|201|8|12922|19515|8194
87390|97|80|8775|18499|5698
87391|70|82|9533|8507|9686
87392|244|79|8398|451|11803
87393|243|67|10677|12724|2611
87394|135|50|4982|6561|8575
87395|143|73|15307|5764|3546
87396|96|56|3289|13739|5481
87397|150|31|5025|3616|10665
87398|20|54|267|19241|951
87399|163|100|7012|5567|12845
87400|123|24|24396|11166|1657
87401|92|14|17979|5494|13589
87402|153|74|23693|4095|4858
87403|90|48|2176|14664|4071
87404|99|3|6390|5343|1192
87405|173|26|2686|19210|7428
87406|204|16|24753|3205|19091
87407|103|26|10760|2550|4469
87408|122|19|14158|9701|4353
87410|87|85|19574|6166|6062
87411|8|67|21229|6044|3904
87412|246|1|14755|1830|18294
87413|57|18|19034|16750|5290
87414|211|55|12056|1947|1571
87415|231|50|2303|2822|2949
87416|236|88|20544|6674|2965
87417|148|76|4402|11713|3671
87418|207|80|10235|18630|11738
87419|108|76|11379|8491|4434
87420|110|13|16163|8744|19212
87421|22|26|3934|929|3668
87422|145|39|5664|19645|16983
87423|140|79|11761|6474|10902
87424|38|59|22993|18740|13753
87425|122|99|20753|4896|6943
87426|35|52|1651|1201|17309
87427|53|22|22719|4853|14301
87428|21|45|20916|18201|4265
87429|59|26|24032|9849|17669
87430|121|85|18343|14702|5841
87431|95|82|23575|15349|18777
87432|120|97|22841|17967|14902
87433|208|45|13941|3068|1711
87434|19|63|14619|14363|14668
87435|74|25|5591|10826|18766
87436|80|15|6192|1830|3648
87437|4|6|23985|1036|10535
87438|13|91|4558|17729|19778
87439|224|75|2213|2474|9601
87440|58|53|24513|7407|2614
87441|98|28|7432|18131|16494
87442|228|4|19225|15215|10693
87444|133|60|21183|5182|2141
87445|208|16|22882|3506|11996
87446|227|47|12315|16887|585
87447|140|22|9507|19660|7306
87448|165|74|10253|17719|16635
87449|118|37|6891|4311|10925
87450|41|6|17886|19512|6484
87451|111|42|6967|18640|3548
87452|59|95|24467|3729|7118
87454|157|42|7683|6166|13885
87455|14|39|16292|15638|2888
87456|169|19|12267|13250|12091
87457|100|69|694|11823|13638
87458|201|11|4644|17030|15871
87459|130|49|24911|19773|12511
87460|102|22|21807|15503|11006
87461|62|76|21805|18878|6698
87462|205|75|17261|13439|2611
87463|214|43|16873|1058|3374
87464|220|20|4327|750|2866
87465|17|59|23415|18811|11426
87466|142|90|13731|12538|17725
87467|178|69|15308|17958|18218
87468|249|70|19035|9567|6407
87469|27|64|11892|577|7738
87470|182|43|24511|8323|9905
87471|130|20|18729|4646|17997
87472|34|12|15686|960|16053
87473|239|16|18045|14910|11321
87474|236|94|12896|17289|13643
87475|0|63|12843|0|10835
87476|21|96|10983|12842|4742
87477|1|54|13478|1411|9978
87480|18|88|10940|16778|15844
87481|206|39|17615|1280|11219
87483|243|6|20303|15939|14793
87484|57|6|9390|8238|18455
87486|140|19|21459|1943|4373
87487|240|60|18732|8032|15478
87488|208|58|12273|12664|7267
87489|181|73|18708|17414|11256
87490|159|55|13036|19777|13356
87491|99|81|21459|9496|9071
87492|243|73|8553|8913|12054
87493|229|35|5058|7216|12425
87494|33|99|6929|4211|3662
87495|53|74|2296|11453|1193
87496|127|99|16106|10621|15906
87497|97|8|7063|6279|10387
87498|42|14|16682|15665|15188
87499|223|38|9403|18468|14690
87500|44|3|13344|19452|14599
87501|142|31|9047|17505|7949
87502|80|15|17289|17203|3879
87503|80|61|19843|12143|12207
87504|121|25|12677|5427|9073
87505|52|60|19243|17649|203
87506|1|23|3161|13111|18423
87507|192|69|11999|4014|15061
87508|225|55|12209|3101|19744
87509|57|81|13028|2489|13431
87510|170|42|16401|2304|4328
87511|78|78|16551|4553|5156
87512|10|84|12910|13144|19291
87513|204|35|2818|17957|19506
87514|18|72|1164|15561|8157
87515|87|93|18391|13100|17971
87516|77|8|15303|18614|287
87517|32|64|21876|9047|13090
87518|95|15|13063|5263|8761
87519|212|12|1873|16280|3441
87520|229|35|24100|11380|15894
87521|212|42|23395|8185|6989
87522|71|40|2612|1922|4817
87523|216|33|23773|8966|5781
87524|193|62|9336|5877|8630
87525|220|36|20851|12098|6177
87526|130|93|17728|2999|2550
87527|24|97|12842|15460|12152
87528|117|81|3403|4738|15084
87529|92|100|22699|11168|4982
87530|245|3|21955|7781|17453
87531|183|6|7936|16685|10707
87532|5|93|1801|11874|2386
87533|105|72|8339|2032|2694
87534|74|84|21063|12301|10619
87535|153|36|1371|6776|4994
87536|185|100|18701|14744|8052
87537|223|57|7368|11601|11434
87539|122|98|22924|282|6251
87540|217|1|5042|10713|3003
87541|148|86|8801|10491|8026
87542|138|19|17943|11643|18847
87543|45|73|24107|18017|4867
87544|195|7|4057|1865|19501
87545|156|81|6205|619|8366
87546|168|21|24432|7432|13748
87547|92|35|15742|16028|13919
87548|234|67|19988|11198|16362
87549|22|76|18138|3593|15912
87550|129|55|440|503|12482
87551|215|17|8649|4941|9232
87553|76|33|16842|12316|15218
87554|80|37|9439|1376|17124
87555|10|32|6369|10034|3887
87556|67|51|4033|1833|19475
87557|45|86|5625|310|5472
87558|95|36|17726|6940|5256
87559|21|52|14725|12085|16560
87560|1|86|23640|12998|7614
87561|162|73|7793|1558|11515
87562|38|25|22115|10996|7146
87563|37|56|18135|12793|8304
87564|167|94|14418|11466|12162
87565|247|17|9785|11197|6666
87566|2|66|1490|11528|13192
87567|130|31|9023|4232|12628
87568|92|50|4633|15291|12865
87569|80|13|19196|7572|19972
87570|237|71|20692|4409|9751
87571|28|3|8892|16676|11124
87573|113|72|2300|17975|8262
87574|190|75|16054|12796|2573
87575|76|89|4083|12147|10184
87576|177|26|8098|9487|17786
87577|73|40|20518|7315|9618
87578|59|52|1900|9904|19511
87579|167|79|5341|3069|11891
87580|70|41|13128|9116|1609
87581|187|13|13523|1126|13880
87582|89|58|461|16175|16656
87583|133|100|6124|9600|13184
87584|235|82|22572|12358|10271
87585|210|23|698|10750|18322
87586|233|38|8195|18799|13578
87587|166|21|6522|5440|18614
87588|146|75|13169|11407|8902
87589|45|50|6213|8254|1995
87590|188|17|5333|1483|10694
87591|49|17|10021|17093|18701
87593|180|11|4513|9148|8016
87594|132|49|7456|6930|16033
87595|152|35|15376|5434|215
87596|237|16|17196|10601|17572
87597|156|80|9907|9970|3213
87598|128|46|11854|2299|13558
87599|108|43|12285|4419|8933
87600|189|60|14081|17986|1126
87601|124|42|9466|5327|15837
87602|155|96|22790|2035|17486
87603|83|53|18731|18782|4138
87604|8|68|14449|19803|19072
87605|198|27|20218|13367|4904
87606|14|56|6057|19676|10114
87608|58|4|5707|9310|14672
87609|88|1|668|4097|18572
87611|130|42|5842|11350|5381
87612|237|16|5450|18255|15385
87613|13|96|21427|18117|637
87614|76|23|1525|19552|18662
87615|71|19|9288|16444|19031
87616|217|10|10213|12255|16973
87617|63|31|23445|9987|8693
87618|100|32|7326|9199|10072
87619|236|38|17470|9963|503
87620|119|92|1113|12404|2248
87621|178|12|1558|279|16513
87622|39|52|8208|19174|13652
87623|156|31|11147|15497|19954
87624|123|20|21838|1958|3958
87625|139|33|15537|12072|2063
87626|41|96|22168|159|1494
87627|68|3|13285|19682|15408
87628|56|59|23259|7579|857
87629|199|10|19512|7310|12493
87630|42|77|574|15611|15285
87631|179|80|23604|9665|18988
87632|170|8|4544|11769|12938
87633|45|66|16353|3051|5853
87634|174|55|12689|8944|11459
87635|34|92|4965|5274|17178
87636|64|46|4051|475|4748
87637|125|51|23326|1814|5930
87638|103|12|10160|4712|7664
87640|244|16|3983|4760|2956
87641|196|7|16321|14645|11863
87642|29|12|19198|16650|12017
87643|118|38|3803|17263|18319
87644|197|68|21846|5499|2444
87645|55|50|505|410|9889
87646|167|30|8763|2285|7324
87647|67|84|13379|2357|18864
87648|67|28|22914|9710|12180
87649|95|95|23552|11130|3937
87650|160|46|6168|4964|551
87651|172|25|5185|805|7787
87652|180|71|4205|12806|19539
87653|98|33|17173|3023|18799
87654|62|25|8963|14395|787
87655|100|77|400|19812|13859
87656|58|3|20591|10643|14784
87657|169|41|1878|7436|12581
87658|44|46|20388|437|16825
87659|86|53|1459|19548|5141
87660|210|3|17655|5882|17261
87661|54|75|11805|6198|8110
87663|4|62|15265|19583|11942
87664|138|43|20270|3345|14472
87666|77|21|23445|3206|14026
87667|14|87|1236|6182|19654
87668|98|74|315|19133|14988
87669|126|94|7783|17397|7996
87670|19|91|4012|11597|15005
87671|117|44|19817|17754|5331
87672|169|38|7954|16202|10706
87673|62|64|16346|11012|19219
87674|151|68|24788|13283|16824
87675|203|7|24920|14221|4
87676|119|91|16926|13860|2035
87677|197|9|12978|9200|7571
87678|243|11|1525|17510|16435
87679|88|71|6550|10396|8628
87680|131|89|23047|13575|11859
87681|213|11|2986|12497|2497
87682|154|92|20943|8332|19700
87683|4|7|19735|17969|1106
87684|68|98|1258|16410|8095
87685|128|17|16331|6413|13773
87686|228|97|10102|19464|5943
87687|112|34|15197|2811|4728
87688|168|82|17791|19469|9617
87689|102|12|1098|8715|18808
87690|18|54|23994|10707|19334
87691|49|30|11095|2010|18025
87692|202|14|618|12958|9971
87693|212|11|6689|8002|973
87694|58|95|20379|18708|6987
87695|119|4|23911|998|5318
87696|62|39|23665|2709|10791
87697|220|93|9344|9533|949
87698|57|43|5682|11126|10284
87699|7|9|1543|4676|16118
87700|42|49|313|12760|19960
87701|122|88|10720|16543|8573
87702|57|71|10421|15258|3351
87703|250|54|1525|11020|3908
87704|36|1|15802|1896|7671
87705|70|37|6398|7766|13311
87706|231|47|15416|16803|6695
87707|88|97|4199|2184|3416
87708|97|21|15585|9865|17635
87710|197|21|20883|17909|19992
87711|11|75|776|13019|4357
87712|170|33|6447|2741|6770
87713|155|69|8106|18850|9025
87714|97|47|2273|7195|4253
87715|117|96|2406|15348|19442
87716|2|7|20801|7894|9764
87717|41|51|15071|8220|1319
87718|231|60|19288|1569|7938
87719|68|81|14341|6538|12518
87720|202|78|17974|15205|11650
87721|210|92|5637|5479|17733
87722|43|24|20458|14437|11925
87723|10|66|7570|7669|3983
87724|161|100|7005|10792|17918
87725|67|62|19658|1305|3168
87726|206|21|20741|5065|17535
87727|88|64|7056|8273|585
87728|151|19|4270|3483|4667
87729|186|58|6323|15082|10412
87730|102|12|13146|12358|17791
87731|122|48|9835|16745|10108
87732|125|16|1224|15666|4976
87733|224|19|18667|12297|5345
87734|84|27|8033|6276|19826
87735|84|0|11058|10665|0
87736|170|2|16588|16966|888
87737|95|53|14964|2244|10509
87738|186|80|17713|557|13318
87739|177|5|17938|7240|1065
87740|14|48|9517|13948|2087
87741|247|97|24148|13487|19373
87742|155|55|22956|10121|19908
87743|62|54|3697|4372|10348
87744|133|42|5865|16799|7973
87745|27|12|16064|5653|19392
87746|93|88|22200|17822|19137
87747|12|49|9385|2011|15432
87748|2|8|14354|929|18305
87749|53|78|11527|2455|19041
87750|82|11|11669|10025|13788
87751|61|64|16937|16948|1880
87752|76|62|10628|7983|17572
87753|148|42|23327|4967|16678
87754|157|78|17245|10321|7262
87755|213|54|23447|3474|12913
87756|125|41|2158|17299|10634
87757|130|69|8290|10042|8228
87758|40|36|20880|14324|2753
87759|192|73|8676|12593|17067
87760|134|40|12979|1512|2692
87761|242|98|16149|3357|8621
87762|53|3|4815|9972|13581
87763|159|97|1833|6107|10765
87764|118|65|18340|12917|18284
87765|249|0|16322|12679|0
87766|238|74|5743|2453|1636
87768|124|68|2907|11564|14538
87769|58|91|11191|9415|8100
87770|17|70|186|10370|10511
87771|51|57|11313|5354|12206
87772|43|74|2696|15059|5
87773|42|33|3885|18369|3315
87774|44|57|22740|3419|11415
87775|240|27|8378|19900|13006
87776|204|69|23456|8451|18667
87777|106|73|6273|8410|1579
87779|202|62|10851|398|18609
87780|50|86|6867|11022|8130
87781|127|85|12890|14034|257
87782|177|47|1479|10310|17869
87783|243|89|24756|13795|5596
87784|132|51|15751|12312|18843
87785|105|11|9530|16546|4145
87787|97|27|8760|9774|14118
87788|218|56|10156|19540|2739
87789|117|33|4624|4461|11793
87790|130|17|15560|2847|11208
87791|198|25|17881|10761|11820
87792|33|38|14662|7766|16687
87793|63|49|24089|3167|1199
87794|14|88|20014|17453|12619
87795|111|76|11360|2871|18803
87796|33|76|7007|16713|17060
87797|7|25|18856|13284|17508
87798|172|43|22698|1991|7581
87799|39|21|14577|14927|11044
87800|72|28|7321|13023|8793
87801|248|52|23926|8244|18271
87802|181|10|19293|15515|13018
87803|242|2|12658|12092|1006
87804|103|44|1582|207|3653
87805|173|4|2070|10367|18602
87806|136|30|19428|10540|6522
87807|228|69|3816|2269|3274
87808|53|89|22478|1360|3711
87809|162|22|14419|4569|10399
87810|152|86|7254|17388|8125
87811|84|31|24581|18879|7446
87812|169|99|16610|10663|10281
87813|116|20|22257|10411|8603
87814|47|18|1666|12515|17244
87815|56|11|8055|10357|264
87816|215|43|4965|355|5872
87817|192|40|19033|18997|15755
87818|117|16|18476|18848|4975
87819|144|39|19157|16234|11732
87820|5|12|17346|7852|10326
87822|250|1|6052|5840|10714
87823|188|74|9068|1609|14879
87824|240|45|9262|2237|12720
87825|248|53|15455|7320|7966
87827|218|63|8909|3381|18092
87828|240|90|8064|18056|16001
87829|153|49|15857|18259|19707
87830|105|95|11898|650|9606
87831|70|91|3112|3706|6457
87832|136|53|23203|11154|7891
87833|242|20|5949|9097|15266
87834|59|13|6982|13584|17850
87835|97|49|10900|12885|10682
87837|202|81|10212|11419|1169
87838|49|50|9965|18350|7381
87839|196|72|5424|8459|19489
87840|96|71|23447|19002|5733
87841|19|13|19295|2167|5753
87842|160|14|8581|5567|2983
87843|44|56|3107|4047|17905
87844|34|98|15937|3255|13498
87845|123|68|10852|9793|16950
87846|220|3|3731|12246|2691
87847|152|13|4026|254|5267
87848|186|43|5959|6184|16020
87849|75|78|15481|9313|11408
87850|240|34|1286|4491|4235
87851|104|55|18812|13188|14831
87853|150|56|23511|16997|6182
87854|172|84|6591|19828|1755
87855|68|39|22479|18854|5851
87856|7|39|10090|15697|16932
87857|112|99|15181|17291|11034
87858|146|6|6909|12990|12628
87859|226|52|17675|5252|9322
87860|230|48|12661|19095|11429
87861|7|42|9743|9077|4193
87862|118|90|13130|18375|13585
87863|231|27|4933|9128|11552
87864|183|89|18602|8136|5923
87865|241|42|8283|1034|19424
87867|52|1|14770|11630|11630
87868|38|51|18117|2074|2489
87869|86|23|22517|5831|13597
87870|36|16|14777|14729|19201
87871|43|13|8504|4463|3909
87872|192|86|5624|18942|10616
87873|197|34|2464|1131|9268
87874|96|85|17612|12413|1626
87875|184|44|3818|5943|679
87876|158|81|18654|3399|176
87878|106|60|9908|2044|5986
87880|57|19|7651|17504|3519
87881|128|99|1818|5755|738
87882|187|85|262|6943|3831
87883|204|89|23111|10977|6527
87884|43|28|15560|8437|8053
87885|132|84|22978|9645|6849
87886|176|42|23271|11500|13658
87887|205|50|23137|12022|2716
87888|42|98|24492|18888|17229
87889|217|11|7508|5839|111
87890|56|74|20810|14536|8403
87891|4|41|19815|11755|5042
87892|147|45|6208|87|19652
87893|196|53|8978|5368|15236
87894|248|6|21843|8902|2921
87895|38|28|1369|16446|19335
87897|45|85|8329|12257|14706
87898|95|86|18535|19332|140
87899|121|31|21828|14166|3640
87900|188|0|13926|5203|0
87901|224|22|2623|8784|3397
87902|175|24|12086|15616|13010
87903|56|97|4985|17591|1300
87904|177|89|15998|14983|17427
87905|157|87|1108|15752|7781
87906|26|85|5162|13947|16327
87908|225|44|5442|13802|1669
87910|167|65|18303|14156|6789
87911|57|98|21081|18818|12162
87912|248|25|12928|15341|7599
87913|122|85|21728|3969|5539
87914|124|32|13267|9588|750
87915|17|61|12534|83|12820
87916|168|7|13501|4170|7683
87917|249|72|24913|9515|15807
87918|237|85|5558|18893|4182
87919|143|94|24809|8499|7195
87920|250|50|14430|2805|4628
87921|191|93|20143|12841|15493
87922|197|30|6164|18236|6097
87923|217|71|694|12120|8159
87924|198|35|53|19712|2625
87925|9|82|14601|14610|9241
87926|14|23|5532|1013|2865
87927|218|54|14224|12247|8007
87928|30|15|23903|2620|16724
87929|17|47|6906|11082|12585
87930|3|18|13905|3366|12021
87931|106|32|782|16012|2854
87932|73|69|22182|18662|16462
87934|191|43|16232|11010|359
87935|161|9|4728|15499|7937
87936|124|50|3753|7810|16438
87937|245|100|19659|13128|19261
87938|32|85|16244|7220|3182
87939|111|59|6871|17545|9102
87940|89|58|22884|8512|19188
87941|220|13|20215|18819|1088
87943|19|28|855|10542|5485
87944|133|98|22859|2691|12540
87945|132|70|12664|2663|2136
87946|216|62|21333|12021|13590
87947|135|28|17139|1949|7081
87948|130|29|23146|1802|1626
87949|227|23|8568|1259|16513
87950|77|81|12929|19929|11982
87951|213|59|16888|19690|14072
87952|103|70|2496|9687|17504
87953|159|95|2679|3496|14821
87954|147|67|14280|6367|14014
87955|40|9|19255|3366|15769
87956|7|67|5955|19139|17139
87957|134|43|4314|3346|9789
87958|26|16|17589|14837|1248
87959|5|57|16176|12796|15387
87960|208|93|11560|7458|4406
87961|35|91|21563|18653|5256
87962|65|12|11162|15653|2207
87963|174|30|13966|16460|11939
87964|190|17|5461|6961|13006
87965|209|36|2712|600|18286
87966|147|35|19404|6745|6070
87967|59|14|19835|19807|2663
87968|170|36|16014|19365|3080
87969|3|91|567|2376|3119
87970|0|28|24893|0|12233
87971|12|13|19845|8500|1859
87972|32|56|4659|6360|4548
87973|144|74|8428|14040|5371
87974|12|62|20940|13189|3587
87975|164|54|115|3261|11488
87976|250|16|8872|10968|14341
87977|62|11|24194|14504|6972
87978|125|97|24462|14596|16965
87979|240|30|2699|17624|17910
87980|75|33|7279|19544|321
87981|99|22|16812|5017|7000
87982|151|77|23769|13058|1562
87983|241|76|10133|18998|17390
87984|31|64|3796|3013|7665
87985|181|40|24704|14023|8483
87986|144|94|23980|2124|13071
87987|28|12|773|15663|1861
87988|4|93|21185|7900|13704
87989|242|2|18878|4157|1215
87990|125|63|18584|12304|6729
87991|225|81|24484|18062|7276
87992|14|43|20994|758|4840
87993|211|21|22121|5612|6449
87994|174|99|21870|14139|16110
87995|210|2|4968|8381|8065
87996|135|85|6283|15522|16457
87997|13|25|22322|10699|1229
87998|56|86|7001|9326|12419
87999|67|6|6084|16692|3256
88000|212|40|21218|15803|7499
88001|82|76|21185|7430|19777
88002|48|11|20362|12814|11652
88003|100|100|5867|16587|8433
88004|171|81|12375|19329|10044
88005|120|8|15154|9098|11951
88006|165|100|11606|5442|18108
88007|36|6|21409|19573|7537
88008|146|39|10096|4050|17890
88009|171|20|12768|14041|17895
88010|78|40|20657|1816|16555
88011|207|13|1295|2431|13240
88012|46|80|12252|2130|19931
88013|104|71|22669|10872|11695
88014|218|11|22879|907|10572
88015|32|21|22266|19769|6514
88016|123|100|24481|17547|3154
88017|86|35|18626|14210|5776
88018|227|32|4885|16326|18398
88019|249|45|7491|13448|16495
88021|218|56|19219|19690|1141
88022|122|14|9873|17525|9061
88023|201|20|4702|15629|5737
88024|20|51|19492|6969|4717
88025|113|92|8258|15968|18093
88026|108|27|13029|8747|8561
88027|19|79|18521|3291|2466
88028|249|13|12946|10502|17296
88029|57|75|16654|17839|11661
88030|126|79|17882|4386|17894
88031|56|94|3021|3005|7531
88032|140|48|3885|13528|16672
88033|79|63|23058|1976|6806
88034|146|79|3928|7444|18344
88035|50|24|3178|5690|2873
88036|137|43|19457|8757|17441
88037|184|92|8637|5664|8255
88038|94|55|7550|2470|19984
88039|128|20|22166|3361|5741
88040|57|9|15015|18110|18141
88041|156|46|17755|17293|2653
88042|3|95|4977|5059|6523
88043|110|64|23753|18926|1242
88044|68|12|5437|2825|3370
88045|70|63|23686|14858|3325
88046|29|14|14775|3557|3095
88047|32|20|17867|2120|6234
88049|235|96|4713|19358|5663
88050|118|53|22883|12402|5356
88051|136|50|10831|85|17462
88052|187|22|19806|18688|11663
88053|48|13|9404|15649|14653
88054|114|0|3147|5494|0
88056|3|96|5540|2098|5891
88057|137|44|3874|9143|17771
88058|14|5|17551|11607|3534
88059|154|51|18457|19960|19899
88060|200|24|13932|12549|16016
88061|218|39|1622|16479|12428
88062|37|3|3464|19177|3359
88063|21|11|14280|91|11352
88064|69|53|6481|8551|4877
88065|60|0|10440|19669|0
88066|216|11|5553|12046|15902
88067|158|17|10312|16625|15568
88068|222|32|5753|17193|16148
88069|185|10|9847|5259|5931
88071|167|46|7811|17013|17844
88072|164|18|17579|16056|9210
88073|201|71|5073|11632|11477
88075|247|29|16833|8624|5418
88076|35|66|16838|7947|7746
88078|2|9|8358|11035|9218
88079|91|51|12875|7159|7191
88080|16|1|6148|3161|7482
88081|146|72|23036|2336|19796
88082|40|50|6427|7997|14031
88083|80|76|677|16566|4458
88084|226|57|11398|3295|3269
88085|225|14|7883|10485|11460
88086|198|12|10626|11507|13987
88087|41|95|9249|18635|4842
88088|187|36|9244|19693|19057
88089|5|89|21170|11460|7806
88090|151|43|21443|13703|15514
88091|97|99|7005|8256|10740
88092|198|48|273|8606|15692
88093|63|20|13406|4631|4446
88095|145|84|7996|8770|17770
88096|220|35|23876|6309|15379
88097|136|68|12161|6078|19135
88098|6|49|23598|18956|10516
88099|154|11|17778|12676|12179
88100|187|41|11723|14546|6036
88101|167|14|19548|8748|3625
88102|123|49|2344|17777|16035
88103|162|16|3568|1355|8888
88104|37|73|645|9538|8236
88105|233|54|9955|17733|16757
88106|178|11|23044|15436|17210
88107|210|9|16572|18719|13916
88108|134|27|6118|8515|2594
88109|242|2|12693|4125|9607
88110|217|83|3414|13916|12671
88111|239|29|23210|6326|15029
88112|107|90|13172|9280|7519
88113|232|66|1608|4794|5677
88114|183|95|9008|7424|15208
88115|26|91|13659|2407|7470
88116|52|32|20285|9048|15697
88117|43|82|24394|6321|7131
88118|180|67|19624|14060|8297
88119|24|58|18435|3404|6224
88120|135|77|192|13760|8668
88121|61|52|2269|18255|8665
88122|187|37|23014|6620|6952
88123|193|40|12697|9578|1394
88124|101|84|17974|4380|6357
88125|115|94|17155|10170|17692
88126|230|99|18174|16844|17244
88127|69|3|866|2436|18810
88128|91|26|9911|2637|4993
88129|68|14|16492|15514|6891
88130|157|34|16906|8120|18249
88131|193|87|6789|7650|16658
88132|219|37|16578|5842|1587
88133|45|39|18746|10924|3357
88134|104|60|20054|7924|953
88135|147|29|13339|14460|10111
88136|250|57|6193|9385|14049
88137|48|89|14473|469|6922
88138|178|67|328|18098|9399
88139|108|20|16543|14998|19997
88140|82|95|13697|4708|4886
88142|106|14|20779|13046|42
88143|148|96|19524|15259|19340
88144|218|35|13181|7233|10556
88145|245|56|4946|10542|5745
88146|155|35|24250|3427|17296
88147|168|52|2881|183|15444
88148|144|9|5143|6445|2651
88149|92|62|14633|3695|18192
88150|8|45|7144|12982|7342
88151|62|85|16344|3415|15672
88152|118|33|24731|567|17700
88153|124|6|13080|4891|9561
88154|181|89|7358|6981|5997
88155|187|46|6121|14223|17910
88156|209|58|5713|8785|1810
88157|139|17|7361|10893|19983
88158|20|60|14461|12771|1661
88159|10|35|15252|17333|3299
88161|157|55|19149|5834|9358
88162|249|53|20527|19004|6966
88163|245|65|19683|9200|12175
88164|70|93|8092|4398|1201
88165|160|18|17605|9267|7381
88166|111|40|23908|10632|5214
88167|219|44|11801|7411|9413
88168|222|91|1881|14150|12701
88169|99|22|21798|13366|7250
88170|222|54|19743|18477|7351
88171|132|55|20949|9992|17277
88172|89|60|3732|184|56
