id|financiacion|imp_financ|descuentos
88341|SI|18.69936394516973|
88351|||SI
88352|SI|19.47725744849761|SI
88356|||SI
88357|||SI
88367|||SI
88372|||SI
88373|SI|38.43297566750115|
88377|||SI
88389|||SI
88395|SI|26.61452457591313|
88399|||SI
88404|SI|9.201660269955832|
88405|SI|21.98122910311343|
88422|SI|36.833459405465774|
88426|||SI
88430|||SI
88434|SI|27.255938330937976|SI
88437|||SI
88446|||SI
88449|||SI
88450|SI|25.255551070542673|SI
88451|||SI
88454|||SI
88463|||SI
88464|||SI
88465|||SI
88467|SI|7.05878365251994|
88468|||SI
88471|||SI
88472|||SI
88475|SI|33.76420005888548|
88478|||SI
88485|||SI
88487|||SI
88490|SI|10.263390022259106|
88491|||SI
88493|||SI
88497|||SI
88501|||SI
88502|||SI
88516|||SI
88517|||SI
88521|||SI
88526|||SI
88527|SI|33.35119162127853|
88542|SI|28.898936151365447|
88546|||SI
88547|||SI
88548|SI|27.50356923502933|
88554|||SI
88558|||SI
88560|SI|34.50959147191071|
88565|||SI
88567|||SI
88570|SI|8.673477531650091|
88573|||SI
88580|SI|26.729091192054838|
88581|||SI
88582|SI|13.42887305556128|
88585|||SI
88586|||SI
88594|||SI
88599|||SI
88602|SI|7.1982182975907625|SI
88605|||SI
88609|||SI
88614|||SI
88615|||SI
88619|||SI
88621|||SI
88622|||SI
88623|||SI
88625|SI|23.32204622423474|
88626|||SI
88631|||SI
88634|SI|20.73194644490944|
88636|SI|30.771772977992054|SI
88647|||SI
88648|||SI
88657|||SI
88658|||SI
88663|||SI
88674|||SI
88676|SI|15.806069762693296|
88687|SI|17.848102384467133|SI
88691|||SI
88699|SI|8.800068263055724|
88701|||SI
88703|||SI
88704|||SI
88710|SI|19.58615511461436|
88713|||SI
88716|||SI
88717|SI|22.16769608085241|
88720|SI|20.87109481597629|
88722|||SI
88734|||SI
88739|||SI
88746|||SI
88750|SI|32.61247785998075|
88754|SI|34.20795792315775|
88755|SI|27.277501696242197|
88759|||SI
88760|||SI
88762|SI|11.92692969165392|SI
88766|SI|22.538883800479503|
88776|||SI
88779|||SI
88783|SI|28.213033105325252|
88784|||SI
88787|SI|29.065568269942442|
88789|SI|22.078373657672877|
88790|||SI
88799|||SI
88801|||SI
88804|||SI
88806|SI|9.860388753481118|
88810|||SI
88814|SI|28.216643613610806|
88817|||SI
88818|||SI
88824|||SI
88828|||SI
88830|||SI
88831|SI|12.304167040365355|
88833|||SI
88836|||SI
88839|||SI
88842|||SI
88850|SI|16.709667751631653|SI
88851|||SI
88855|||SI
88857|SI|29.93233691615003|
88858|||SI
88866|||SI
88867|||SI
88868|||SI
88872|||SI
88876|||SI
88877|SI|22.23508067633492|SI
88879|||SI
88882|||SI
88885|||SI
88889|SI|11.31944487754889|
88892|||SI
88894|||SI
88898|||SI
88900|||SI
88906|||SI
88910|||SI
88914|SI|5.717761692216432|
88915|||SI
88921|||SI
88922|SI|33.59357706341824|
88924|SI|12.80483302442762|
88927|||SI
88932|SI|15.169492450694857|
88935|||SI
88937|SI|19.46923145560328|
88938|||SI
88952|||SI
88953|||SI
88954|||SI
88957|||SI
88959|SI|38.46238033742547|
88961|||SI
88964|||SI
88974|||SI
88977|SI|31.56060796170323|SI
88978|||SI
88981|||SI
88989|||SI
88991|SI|15.610807910320865|SI
89002|||SI
89005|||SI
89009|||SI
89010|||SI
89012|||SI
89013|||SI
89018|||SI
89019|||SI
89030|||SI
89035|||SI
89038|||SI
89039|SI|35.879399084760635|
89050|||SI
89052|||SI
89056|SI|8.10439871429141|
89068|||SI
89072|||SI
89077|||SI
89078|SI|33.557685141200196|
89087|SI|16.89342461611072|
89091|SI|5.03918584809914|
89101|||SI
89103|||SI
89108|||SI
89109|SI|5.055891099937078|
89117|||SI
89120|||SI
89121|||SI
89124|||SI
89126|||SI
89127|||SI
89129|SI|38.80919866798237|
89130|||SI
89133|||SI
89141|||SI
89143|SI|32.01747019234181|
89145|SI|24.587940165068197|
89147|||SI
89152|SI|5.673194183777528|
89156|||SI
89160|||SI
89163|SI|39.649595007508616|
89169|||SI
89175|||SI
89189|||SI
89190|||SI
89192|||SI
89194|||SI
89200|||SI
89205|||SI
89210|SI|16.500761880654906|
89215|||SI
89218|SI|31.362828985740272|
89232|||SI
89240|||SI
89244|SI|12.017546489487472|
89247|SI|5.765470947001059|SI
89252|SI|26.193536317161346|
89255|||SI
89256|||SI
89257|||SI
89261|SI|7.295171140451296|
89271|||SI
89273|||SI
89280|||SI
89289|||SI
89293|||SI
89294|||SI
89295|SI|5.5114251281488|
89298|||SI
89301|SI|32.97266711243849|
89305|SI|37.86323752492214|
89308|||SI
89312|||SI
89316|||SI
89319|||SI
89320|||SI
89324|SI|12.404901513197995|
89326|||SI
89327|SI|23.959627337042146|
89332|SI|9.413787613770626|
89341|||SI
89345|||SI
89347|||SI
89348|||SI
89358|||SI
89366|||SI
89369|||SI
89370|||SI
89371|SI|34.94091442728144|
89372|||SI
89374|||SI
89384|||SI
89387|||SI
89388|SI|36.73296004962796|SI
89390|||SI
89394|SI|20.54883569421216|
89408|||SI
89416|||SI
89418|||SI
89421|||SI
89424|||SI
89429|||SI
89431|||SI
89432|||SI
89438|||SI
89441|||SI
89444|||SI
89445|||SI
89448|SI|24.0007158082066|SI
89454|SI|6.6677747168553045|SI
89455|||SI
89465|||SI
89467|SI|35.11963512816126|
89468|||SI
89470|SI|24.861469514380822|SI
89479|||SI
89482|SI|31.848898893067087|
89484|||SI
89485|||SI
89488|||SI
89490|||SI
89491|||SI
89492|||SI
89493|||SI
89494|||SI
89496|||SI
89499|SI|15.906541059855561|
89509|||SI
89514|SI|24.823820206895704|
89516|||SI
89520|SI|21.487149806309112|
89522|SI|10.933849028305433|
89525|||SI
89526|||SI
89528|||SI
89533|||SI
89538|||SI
89540|||SI
89557|SI|6.64889164468938|
89562|||SI
89565|||SI
89566|||SI
89573|SI|29.73015314661777|
89576|||SI
89577|||SI
89578|||SI
89581|||SI
89591|||SI
89592|||SI
89595|||SI
89598|||SI
89601|||SI
89605|||SI
89606|||SI
89608|SI|7.412279978876065|
89611|SI|31.94583074633743|
89616|||SI
89618|||SI
89619|||SI
89621|||SI
89622|||SI
89625|SI|30.832062598310515|
89626|||SI
89627|||SI
89629|||SI
89630|||SI
89633|||SI
89638|SI|13.796198017777154|
89641|SI|18.87198517874048|
89642|SI|38.50216858910154|
89650|||SI
89652|||SI
89658|||SI
89661|||SI
89663|SI|17.230535643450306|SI
89665|||SI
89667|||SI
89669|SI|33.396994515468826|
89673|||SI
89677|SI|9.766859917546167|
89678|||SI
89681|SI|10.70254431683588|
89682|||SI
89686|||SI
89697|||SI
89698|||SI
89699|||SI
89700|||SI
89710|||SI
89716|||SI
89719|||SI
89725|SI|31.898045595745906|SI
89727|||SI
89732|||SI
89734|||SI
89737|||SI
89744|||SI
89746|||SI
89747|||SI
89750|||SI
89752|||SI
89754|||SI
89756|||SI
89759|||SI
89762|||SI
89768|||SI
89770|||SI
89772|SI|13.550052535581155|
89773|SI|35.80891124883376|
89778|SI|27.873040081138893|
89786|||SI
89788|||SI
89789|||SI
89792|||SI
89799|||SI
89806|||SI
89810|||SI
89812|||SI
89815|||SI
89818|SI|21.182448117973248|SI
89823|SI|12.85621406008315|
89827|||SI
89829|||SI
89835|||SI
89837|||SI
89840|||SI
89843|SI|28.03083839452529|SI
89844|||SI
89847|||SI
89848|||SI
89858|||SI
89868|||SI
89873|||SI
89875|||SI
89879|||SI
89880|SI|18.042641660233432|SI
89881|||SI
89892|||SI
89895|SI|17.188679921862068|
89903|SI|13.85646003803798|
89904|||SI
89905|SI|18.15370844929331|
89910|||SI
89912|||SI
89914|||SI
89917|||SI
89920|SI|11.813576720636098|
89921|||SI
89923|||SI
89925|||SI
89926|SI|8.403903130439378|SI
89930|||SI
89935|||SI
89938|||SI
89944|SI|10.255235377901863|
89950|||SI
89956|||SI
89957|SI|28.466592136245023|
89959|||SI
89960|||SI
89962|||SI
89963|||SI
89982|||SI
89986|||SI
89987|SI|29.74517231364961|
89990|||SI
89991|||SI
89992|SI|8.523095734114506|SI
89997|||SI
90005|||SI
90007|||SI
90010|||SI
90016|||SI
90018|SI|29.631895700473557|
90026|||SI
90042|||SI
90043|||SI
90044|SI|26.04815876963859|
90048|||SI
90050|||SI
90054|||SI
90060|||SI
90062|||SI
90067|||SI
90072|SI|31.493299165539327|SI
90075|||SI
90080|SI|20.087335452250887|
90085|SI|10.232337498492814|
90086|SI|7.241424208971282|
90090|||SI
90092|||SI
90096|||SI
90105|SI|8.2099530616449|
90107|||SI
90115|||SI
90117|||SI
90118|||SI
90123|||SI
90131|||SI
90144|SI|8.988883593360441|
90147|SI|9.52279988224686|
90156|||SI
90158|SI|26.452792176604923|
90159|SI|29.764068622607397|
90160|SI|25.47460818914961|
90161|||SI
90162|SI|7.5269789822827295|SI
90163|||SI
90166|||SI
90171|||SI
90185|||SI
90193|SI|23.596430751665128|
90196|||SI
90197|||SI
90202|||SI
90205|||SI
90206|||SI
90207|SI|12.619458363346775|
90210|||SI
90213|||SI
90221|||SI
90222|||SI
90224|||SI
90225|||SI
90227|||SI
90233|||SI
90243|||SI
90244|||SI
90247|||SI
90255|SI|23.32746472075032|
90266|||SI
90270|SI|21.79518214438937|
90272|SI|11.08519435859533|
90275|||SI
90277|||SI
90278|||SI
90283|SI|8.700025406266871|SI
90295|||SI
90297|SI|28.291871241949412|
90305|||SI
90306|SI|37.287369620022005|
90307|||SI
90317|SI|34.12958435893529|
90318|||SI
90319|SI|11.485129850244975|
90323|||SI
90326|||SI
90329|||SI
90332|||SI
90337|||SI
90341|||SI
90349|||SI
90357|||SI
90359|||SI
90370|||SI
90375|||SI
90376|||SI
90379|||SI
90383|||SI
90386|||SI
90387|SI|21.54386551586264|
90391|SI|23.41509278959931|
90403|SI|24.05317149445867|
90415|SI|20.756820654142246|
90419|SI|13.47404507762388|
90420|||SI
90434|||SI
90442|||SI
90445|||SI
90449|||SI
90458|SI|39.60101457783991|
90479|||SI
90482|||SI
90486|||SI
90488|||SI
90493|SI|9.626754118424302|SI
90498|||SI
90502|SI|33.8692380703583|
90509|||SI
90514|||SI
90515|||SI
90516|||SI
90517|||SI
90518|||SI
90519|||SI
90520|||SI
90523|||SI
90524|||SI
90530|||SI
90535|||SI
90545|||SI
90546|||SI
90553|SI|28.05761602016961|
90563|||SI
90574|||SI
90579|||SI
90590|||SI
90597|||SI
90603|||SI
90604|SI|10.678790752644089|SI
90612|||SI
90619|||SI
90625|SI|12.205507007987|
90638|||SI
90646|||SI
90647|||SI
90649|||SI
90656|||SI
90660|||SI
90661|||SI
90667|||SI
90670|SI|28.010329241958818|
90673|||SI
90680|||SI
90682|||SI
90685|||SI
90686|||SI
90687|||SI
90691|||SI
90695|||SI
90708|||SI
90719|||SI
90720|SI|12.996702317331051|
90723|||SI
90729|||SI
90730|||SI
90734|||SI
90737|||SI
90740|||SI
90742|||SI
90745|||SI
90753|||SI
90756|||SI
90757|||SI
90766|||SI
90773|SI|17.47039969307614|
90775|SI|38.44850859309757|SI
90779|||SI
90784|||SI
90789|||SI
90791|SI|9.209729108759754|
90795|||SI
90796|||SI
90802|||SI
90803|||SI
90804|||SI
90806|SI|18.025907267698294|
90808|||SI
90813|SI|15.981200978380539|
90815|SI|5.9405229034299385|
90818|||SI
90821|||SI
90822|||SI
90825|||SI
90834|SI|33.86548322509694|
90835|SI|17.277230782704514|
90838|SI|11.80424328238131|
90839|SI|11.560660993883292|
90840|||SI
90841|||SI
90848|SI|11.552052856142481|
90850|||SI
90851|SI|34.733652955476195|
90853|||SI
90854|||SI
90868|||SI
90870|||SI
90871|||SI
90872|SI|32.627319235685725|
90873|||SI
90875|SI|11.77026363240817|SI
90877|||SI
90880|||SI
90891|||SI
90895|||SI
90898|SI|36.96110731029518|
90900|SI|31.19652854893013|SI
90901|||SI
90903|SI|5.072831760207867|
90906|||SI
90919|SI|26.448897904309266|
90924|||SI
90925|||SI
90935|SI|19.389067228559774|
90937|||SI
90945|||SI
90954|||SI
90958|||SI
90963|||SI
90970|||SI
90974|SI|38.58494108527339|
90982|||SI
90996|||SI
90997|||SI
91001|||SI
91002|SI|34.87350979405693|
91003|||SI
91004|||SI
91010|SI|33.47125918740482|
91014|||SI
91015|||SI
91019|||SI
91020|||SI
91022|||SI
91038|||SI
91040|||SI
91044|||SI
91048|||SI
91064|||SI
91080|||SI
91085|SI|13.299864094582427|
91093|SI|31.174663549489694|
91094|||SI
91099|||SI
91105|||SI
91108|||SI
91109|||SI
91113|||SI
91116|||SI
91124|||SI
91126|||SI
91135|||SI
91136|||SI
91144|||SI
91146|||SI
91148|||SI
91151|||SI
91153|||SI
91154|SI|29.23884463339456|
91156|||SI
91157|||SI
91160|||SI
91162|||SI
91165|||SI
91166|||SI
91169|SI|20.55954703444062|
91171|||SI
91173|||SI
91183|||SI
91186|SI|6.528476810848602|
91188|||SI
91189|||SI
91192|||SI
91193|||SI
91197|||SI
91199|SI|37.443727896964994|
91205|||SI
91221|||SI
91226|||SI
91230|||SI
91242|SI|5.608434917594489|SI
91243|||SI
91245|SI|26.67436919579648|
91250|SI|18.403488688471434|
91251|||SI
91256|||SI
91257|||SI
91258|||SI
91265|||SI
91266|SI|24.46941659719434|
91274|||SI
91276|||SI
91277|SI|12.427303195673876|
91278|||SI
91286|SI|10.074922997503553|
91296|||SI
91297|||SI
91301|||SI
91304|SI|31.41619998828364|
91305|||SI
91306|SI|15.444729678379554|
91307|||SI
91309|||SI
91310|||SI
91324|||SI
91344|||SI
91351|||SI
91352|SI|25.411277535657987|SI
91353|||SI
91354|SI|25.51375674510161|
91361|||SI
91366|||SI
91371|||SI
91373|||SI
91387|||SI
91388|||SI
91397|||SI
91399|SI|19.264206564765264|SI
91400|||SI
91404|||SI
91414|||SI
91415|||SI
91416|||SI
91418|||SI
91422|SI|8.966805402837975|
91423|||SI
91424|||SI
91431|SI|23.47464125087947|
91439|||SI
91440|SI|33.66848492318905|SI
91443|SI|18.011244553967256|SI
91448|||SI
91454|||SI
91456|||SI
91457|||SI
91459|SI|38.297460998473284|SI
91462|||SI
91468|||SI
91469|SI|16.691233014462355|
91472|||SI
91474|||SI
91483|SI|35.102155325112726|
91488|SI|28.420023386478054|
91489|||SI
91491|SI|17.123567615698235|
91500|SI|16.036027336134815|
91505|||SI
91506|SI|22.688462266335613|
91515|||SI
91517|||SI
91526|||SI
91530|SI|25.082678086297737|
91540|||SI
91545|SI|14.120527077954266|
91546|SI|21.24893785736461|
91550|SI|19.59161581874972|SI
91551|||SI
91558|||SI
91560|SI|17.70209396725259|SI
91570|||SI
91582|||SI
91585|||SI
91594|||SI
91600|||SI
91604|||SI
91608|||SI
91613|SI|6.1404471030399765|
91617|||SI
91620|||SI
91623|||SI
91625|||SI
91627|SI|5.315091267140871|
91633|SI|39.37785772519454|
91634|||SI
91638|SI|32.17830224332147|
91641|||SI
91649|SI|35.521868098948175|
91656|||SI
91657|||SI
91660|||SI
91661|SI|7.428947034193277|
91668|||SI
91669|||SI
91671|||SI
91672|SI|27.240715756343953|SI
91674|||SI
91675|||SI
91687|SI|23.28906424420733|
91693|||SI
91695|||SI
91697|||SI
91702|||SI
91703|||SI
91710|SI|17.268924534747267|
91713|||SI
91714|SI|12.034830304091509|
91721|||SI
91724|||SI
91729|||SI
91734|SI|39.92041011256189|
91739|||SI
91740|||SI
91744|||SI
91748|||SI
91753|SI|24.250025046439546|SI
91754|||SI
91755|SI|21.742403120399647|
91758|||SI
91767|SI|32.33318590232882|
91774|||SI
91776|||SI
91780|||SI
91783|||SI
91786|||SI
91791|||SI
91801|||SI
91804|||SI
91806|SI|33.431439673730736|
91807|||SI
91815|||SI
91816|||SI
91817|SI|22.17010271831469|
91818|||SI
91819|||SI
91821|||SI
91823|||SI
91830|||SI
91832|||SI
91838|||SI
91842|||SI
91847|||SI
91851|SI|24.403355383679784|SI
91859|||SI
91860|||SI
91871|||SI
91873|||SI
91875|||SI
91887|||SI
91888|||SI
91889|||SI
91898|||SI
91914|SI|36.16691218496744|
91918|||SI
91923|||SI
91926|||SI
91928|||SI
91939|||SI
91942|SI|9.716169432673167|
91943|SI|7.098344694364114|
91944|SI|9.284025591087598|
91950|||SI
91953|||SI
91954|||SI
91955|SI|35.114022298129505|
91959|||SI
91965|||SI
91975|SI|16.79120263354919|
91980|||SI
91988|||SI
91994|||SI
91996|||SI
92007|||SI
92008|SI|37.9122780535206|
92030|||SI
92036|||SI
92040|||SI
92042|||SI
92044|||SI
92063|||SI
92078|SI|22.294872551948146|
92080|SI|25.987038249515013|
92088|||SI
92089|||SI
92091|SI|7.039608023522736|
92096|||SI
92098|||SI
92101|||SI
92106|||SI
92107|||SI
92109|||SI
92120|SI|28.465216627856307|
92126|SI|35.667749079417426|SI
92127|||SI
92130|||SI
92131|||SI
92138|||SI
92143|SI|14.180034851457163|
92144|||SI
92145|||SI
92150|||SI
92151|||SI
92157|||SI
92159|||SI
92167|||SI
92169|SI|10.604168258544956|
92171|||SI
92174|||SI
92177|SI|26.683018427481407|SI
92178|SI|26.509290032929037|
92180|||SI
92182|||SI
92187|SI|10.212470117304818|
92188|SI|12.013508246255627|
92198|||SI
92207|||SI
92215|||SI
92216|||SI
92217|||SI
92218|||SI
92227|||SI
92228|||SI
92229|||SI
92231|||SI
92252|SI|10.428323760219072|
92256|||SI
92260|SI|18.22483616948349|
92261|||SI
92262|||SI
92264|SI|36.96412546375125|
92266|||SI
92267|||SI
92269|SI|8.669099345716543|
92270|||SI
92272|||SI
92281|||SI
92283|||SI
92288|||SI
92290|||SI
92291|||SI
92293|||SI
92298|||SI
92299|||SI
92308|||SI
92309|SI|13.32084594700692|
92310|||SI
92311|||SI
92323|||SI
92327|SI|13.53643970126811|
92330|SI|36.282560375376356|
92336|||SI
92338|SI|15.490220410235748|
92340|||SI
92344|SI|16.637237907044174|
92350|SI|13.447092308719613|
92351|||SI
92352|||SI
92356|SI|23.556998104550928|SI
92375|SI|28.76163653200132|
92377|||SI
92380|||SI
92381|||SI
92382|||SI
92384|||SI
92386|SI|21.58201226400436|
92389|||SI
92396|||SI
92399|||SI
92401|||SI
92402|||SI
92403|SI|11.630030439856254|
92407|||SI
92408|SI|34.29702628726748|SI
92410|||SI
92411|||SI
92412|SI|28.85252774962882|SI
92416|||SI
92417|SI|5.940234457606218|
92418|||SI
92421|||SI
92423|||SI
92424|SI|31.57035682307877|
92426|SI|32.10651553000267|
92429|SI|25.013120550310816|
92430|||SI
92431|||SI
92435|||SI
92441|SI|32.36922419804063|
92443|||SI
92447|SI|15.225370676711176|SI
92449|SI|39.951883636384075|SI
92451|||SI
92454|||SI
92459|||SI
92460|||SI
92461|||SI
92462|||SI
92468|SI|30.061256628582612|
92477|||SI
92483|||SI
92493|||SI
92501|||SI
92510|||SI
92512|||SI
92514|||SI
92518|||SI
92529|||SI
92536|||SI
92537|||SI
92539|SI|8.002318834512117|
92542|||SI
92544|||SI
92546|||SI
92551|||SI
92555|||SI
92559|SI|16.21008996119653|SI
92560|||SI
92570|||SI
92572|SI|34.10675115532545|
92574|||SI
92576|||SI
92581|||SI
92582|||SI
92583|SI|27.02093910922071|
92585|||SI
92590|SI|28.34096244979497|
92598|||SI
92600|||SI
92610|||SI
92611|||SI
92613|SI|25.60328877367339|
92614|||SI
92617|||SI
92622|||SI
92623|||SI
92628|||SI
92634|SI|8.959028436242251|
92641|||SI
92646|SI|11.050556835824864|
92647|||SI
92650|||SI
92653|||SI
92656|SI|13.104915053801758|SI
92666|||SI
92674|SI|30.173722461584944|
92678|SI|37.354996230894535|SI
92679|SI|16.039997232924357|
92682|SI|31.65312368076612|
92684|||SI
92686|SI|16.37866690571455|
92691|||SI
92692|||SI
92693|||SI
92696|||SI
92704|SI|29.71529635603905|
92707|||SI
92708|||SI
92709|||SI
92713|||SI
92724|SI|18.356061309261612|
92725|||SI
92728|||SI
92730|SI|20.516447560263604|
92733|SI|24.20482348361124|
92738|||SI
92743|||SI
92744|||SI
92754|||SI
92756|SI|34.339381098334776|SI
92758|SI|35.345209442753074|
92760|||SI
92761|||SI
92764|||SI
92765|||SI
92768|||SI
92774|||SI
92779|||SI
92780|||SI
92782|||SI
92783|||SI
92784|||SI
92785|||SI
92797|||SI
92799|||SI
92810|||SI
92812|||SI
92815|||SI
92821|||SI
92823|||SI
92828|||SI
92834|||SI
92835|||SI
92839|||SI
92840|||SI
92843|||SI
92849|||SI
92850|||SI
92851|SI|8.880423235935266|
92853|||SI
92858|||SI
92865|SI|28.213712855947342|
92867|||SI
92868|||SI
92870|||SI
92872|||SI
92875|||SI
92879|||SI
92881|||SI
92883|SI|32.382995771443554|
92884|||SI
92886|SI|36.92997487877755|
92888|||SI
92893|||SI
92895|||SI
92899|||SI
92905|SI|31.315769220787395|
92912|||SI
92913|||SI
92919|||SI
92924|||SI
92930|||SI
92938|||SI
92939|||SI
92959|||SI
92960|||SI
92962|||SI
92966|||SI
92967|||SI
92971|||SI
92972|||SI
92973|||SI
92986|SI|25.595693575276385|
92991|SI|36.90882449298911|SI
92993|||SI
92999|SI|23.295110873360077|
93002|SI|12.940314464389276|
93005|||SI
93006|SI|5.970296471424702|
93008|||SI
93014|SI|22.444077339720078|SI
93026|SI|38.479307955391285|
93032|||SI
93034|SI|11.22009787765766|
93035|SI|17.019850140666097|
93048|||SI
93056|||SI
93062|||SI
93063|||SI
93065|||SI
93077|SI|36.180310372816045|SI
93080|||SI
93083|||SI
93088|||SI
93092|||SI
93095|||SI
93096|||SI
93098|||SI
93100|SI|11.750617510450427|
93102|||SI
93104|SI|20.49440331271777|
93113|||SI
93114|||SI
93127|||SI
93138|SI|6.507270951716743|
93140|||SI
93141|SI|6.942196935857855|
93144|||SI
93146|||SI
93150|||SI
93151|||SI
93157|||SI
93165|||SI
93169|SI|22.98938412093133|
93172|||SI
93174|||SI
93185|||SI
93186|||SI
93189|||SI
93190|SI|30.712738963364487|
93197|||SI
93201|||SI
93203|SI|21.27512931815412|
93205|||SI
93208|||SI
93209|||SI
93211|SI|30.504341927716087|SI
93212|||SI
93214|||SI
93217|SI|37.76157085852989|
93219|||SI
93222|||SI
93224|||SI
93228|||SI
93230|||SI
93232|||SI
93237|||SI
93239|||SI
93242|||SI
93243|||SI
93249|SI|11.055103133172413|SI
93254|SI|21.99313442887755|
93258|||SI
93259|||SI
93271|SI|17.707877872247707|
93277|||SI
93279|||SI
93283|SI|17.72332002145339|
93286|SI|32.477552980451364|
93292|||SI
93313|||SI
93314|||SI
93319|||SI
93322|||SI
93329|||SI
93340|||SI
93352|||SI
93353|||SI
93354|SI|19.3847366258292|
93360|||SI
93363|||SI
93368|||SI
93370|||SI
93373|||SI
93376|||SI
93379|||SI
93388|||SI
93396|SI|36.89034499496909|
93397|||SI
93398|||SI
93408|||SI
93411|||SI
93412|||SI
93416|||SI
93417|||SI
93418|SI|32.12993382830071|
93419|SI|12.752641145773227|SI
93421|||SI
93422|SI|24.251913862808628|SI
93429|||SI
93438|||SI
93439|SI|24.62238467351977|
93454|||SI
93467|SI|37.243350268780425|
93476|||SI
93481|||SI
93485|||SI
93486|||SI
93487|||SI
93494|||SI
93495|SI|9.843840975007591|SI
93497|||SI
93504|||SI
93506|||SI
93516|SI|12.675814989319447|SI
93518|||SI
93519|||SI
93520|SI|36.36967488878095|
93525|||SI
93528|||SI
93538|||SI
93541|||SI
93543|||SI
93544|||SI
93551|||SI
93559|||SI
93561|SI|19.38938641370888|
93563|||SI
93570|||SI
93572|||SI
93573|SI|11.926259595134304|
93574|||SI
93578|||SI
93581|||SI
93582|||SI
93587|||SI
93589|||SI
93590|||SI
93598|||SI
93602|||SI
93609|||SI
93610|SI|13.815004177858324|
93616|SI|39.42524230825736|
93617|||SI
93618|||SI
93619|||SI
93621|||SI
93625|||SI
93627|SI|35.82639295163606|
93628|SI|8.175313502221973|SI
93639|||SI
93640|||SI
93643|||SI
93644|||SI
93646|||SI
93648|||SI
93657|SI|18.45296088372384|
93658|||SI
93663|SI|37.11098361236153|
93664|SI|37.768355341091606|
93671|||SI
93676|||SI
93678|||SI
93679|||SI
93680|||SI
93687|||SI
93698|||SI
93700|SI|32.04878745250563|
93707|SI|11.210652760077732|
93711|SI|17.723490160557315|
93715|||SI
93725|||SI
93729|SI|36.95662378243779|
93734|||SI
93747|||SI
93749|||SI
93750|||SI
93756|||SI
93759|||SI
93767|||SI
93768|||SI
93771|||SI
93772|||SI
93774|||SI
93780|||SI
93789|||SI
93790|||SI
93791|SI|23.912450425787714|
93793|||SI
93799|||SI
93800|SI|35.74319302507565|SI
93816|||SI
93818|SI|25.759429766492854|
93823|||SI
93827|||SI
93834|||SI
93837|||SI
93839|||SI
93840|||SI
93842|||SI
93843|SI|39.387071703283056|
93851|||SI
93854|||SI
93859|||SI
93860|||SI
93863|SI|30.01230308358747|
93864|||SI
93870|SI|37.27203121014082|
93882|||SI
93883|||SI
93885|SI|18.015828353099963|SI
93889|||SI
93890|||SI
93892|||SI
93894|||SI
93898|SI|38.8147861864291|
93903|||SI
93911|||SI
93915|||SI
93919|SI|14.581612270092403|
93922|||SI
93925|SI|18.93650312100446|
93934|SI|33.631555220887506|SI
93935|SI|22.058789273064534|
93939|||SI
93942|||SI
93944|||SI
93950|SI|33.1796026437787|
93952|SI|11.148625401435122|SI
93960|SI|16.419823030196902|SI
93968|||SI
93970|||SI
93971|||SI
93972|||SI
93975|||SI
93977|SI|12.83083139377239|
93979|||SI
93986|||SI
93994|||SI
94002|||SI
94003|||SI
94007|SI|11.567774310868804|SI
94015|||SI
94019|||SI
94021|SI|8.109559843649683|SI
94030|||SI
94036|||SI
94042|||SI
94043|||SI
94045|||SI
94054|||SI
94058|||SI
94060|||SI
94067|||SI
94078|||SI
94083|||SI
94086|||SI
94089|||SI
94091|||SI
94095|||SI
94096|||SI
94100|||SI
94104|||SI
94106|||SI
94110|SI|10.713019394593065|
94112|||SI
94116|||SI
94118|||SI
94119|SI|22.899352242712368|SI
94125|||SI
94127|SI|19.47861207547273|
94131|SI|9.174965083475774|
94137|||SI
94138|SI|20.131898573890787|
94139|||SI
94141|||SI
94143|||SI
94145|SI|38.37610950616113|SI
94146|SI|24.093385141305145|
94148|||SI
94151|SI|5.598222443224193|
94158|||SI
94159|||SI
94160|||SI
94161|||SI
94165|||SI
94176|SI|21.601174860616766|
94179|||SI
94183|SI|22.09638729993509|
94184|||SI
94188|||SI
94189|||SI
94191|||SI
94192|||SI
94196|||SI
94197|||SI
94201|||SI
94202|||SI
94205|||SI
94207|||SI
94210|SI|24.42200825347353|
94214|||SI
94216|||SI
94223|||SI
94227|||SI
94230|||SI
94241|SI|18.26698492172336|
94242|||SI
94246|||SI
94249|SI|18.50919273376659|
94254|||SI
94255|||SI
94257|||SI
94263|||SI
94264|||SI
94267|||SI
94271|||SI
94274|||SI
94278|||SI
94281|||SI
94290|||SI
94294|||SI
94305|||SI
94312|||SI
94330|||SI
94332|SI|16.922623010073035|SI
94333|SI|33.851448656282784|
94343|||SI
94346|||SI
94347|SI|8.39978493832515|
94351|||SI
94352|||SI
94356|||SI
94360|||SI
94361|||SI
94366|||SI
94379|||SI
94389|||SI
94394|||SI
94404|||SI
94410|||SI
94412|||SI
94415|||SI
94416|||SI
94420|||SI
94430|||SI
94431|SI|10.611603319302095|
94432|SI|37.734335164865364|
94434|SI|18.844203232708303|SI
94438|||SI
94443|||SI
94450|SI|37.525086794416964|SI
94467|SI|32.58856234766081|
94468|||SI
94474|SI|21.42069366829131|SI
94476|||SI
94477|||SI
94480|SI|29.958206743370752|
94483|||SI
94485|||SI
94486|||SI
94488|SI|6.516988207344817|
94493|||SI
94494|SI|9.26714259157784|
94496|||SI
94498|||SI
